Pais ,Liga ,Temporada ,Fecha,Hora,Local (A),Visitante (A),Goles Local,Goles Visit,Resultado
Mexico,Liga MX,2015/2016,23/01/2016,03:30,Club Tijuana,Santos Laguna,1,3,A
Mexico,Liga MX,2015/2016,23/01/2016,23:00,Club America,Pachuca,1,4,A
Mexico,Liga MX,2015/2016,24/01/2016,01:00,Monterrey,Atlas,1,0,H
Mexico,Liga MX,2015/2016,24/01/2016,02:06,Club Leon,Cruz Azul,3,2,H
Mexico,Liga MX,2015/2016,24/01/2016,02:30,Monarcas,Toluca,1,1,D
Mexico,Liga MX,2015/2016,24/01/2016,03:00,Chiapas,Veracruz,1,1,D
Mexico,Liga MX,2015/2016,24/01/2016,18:00,U.N.A.M.- Pumas,Puebla,0,1,A
Mexico,Liga MX,2015/2016,24/01/2016,23:00,Guadalajara Chivas,U.A.N.L.- Tigres,2,2,D
Mexico,Liga MX,2015/2016,30/01/2016,03:30,Santos Laguna,Queretaro,2,0,H
Mexico,Liga MX,2015/2016,30/01/2016,03:30,Veracruz,Club Tijuana,2,2,D
Mexico,Liga MX,2015/2016,30/01/2016,23:00,Cruz Azul,Chiapas,2,1,H
Mexico,Liga MX,2015/2016,31/01/2016,00:30,Monarcas,Guadalajara Chivas,2,0,H
Mexico,Liga MX,2015/2016,31/01/2016,01:00,U.A.N.L.- Tigres,Club Leon,3,1,H
Mexico,Liga MX,2015/2016,31/01/2016,02:06,Pachuca,Monterrey,3,1,H
Mexico,Liga MX,2015/2016,31/01/2016,02:30,Atlas,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2015/2016,31/01/2016,03:00,Dorados de Sinaloa,Club America,0,3,A
Mexico,Liga MX,2015/2016,31/01/2016,18:00,Toluca,Puebla,1,1,D
Mexico,Liga MX,2015/2016,06/02/2016,01:30,Queretaro,Veracruz,2,1,H
Mexico,Liga MX,2015/2016,06/02/2016,03:00,Chiapas,U.A.N.L.- Tigres,1,3,A
Mexico,Liga MX,2015/2016,06/02/2016,03:30,Club Tijuana,Cruz Azul,1,1,D
Mexico,Liga MX,2015/2016,06/02/2016,23:00,Club America,Santos Laguna,2,0,H
Mexico,Liga MX,2015/2016,07/02/2016,01:00,Monterrey,Dorados de Sinaloa,3,0,H
Mexico,Liga MX,2015/2016,07/02/2016,01:00,Puebla,Atlas,4,1,H
Mexico,Liga MX,2015/2016,07/02/2016,02:06,Club Leon,Monarcas,1,2,A
Mexico,Liga MX,2015/2016,07/02/2016,03:00,Guadalajara Chivas,Toluca,1,1,D
Mexico,Liga MX,2015/2016,07/02/2016,18:00,U.N.A.M.- Pumas,Pachuca,1,1,D
Mexico,Liga MX,2015/2016,13/02/2016,01:30,Veracruz,Club America,1,1,D
Mexico,Liga MX,2015/2016,13/02/2016,02:30,Toluca,Atlas,1,1,D
Mexico,Liga MX,2015/2016,13/02/2016,03:30,Santos Laguna,Monterrey,1,2,A
Mexico,Liga MX,2015/2016,13/02/2016,23:00,Cruz Azul,Queretaro,2,1,H
Mexico,Liga MX,2015/2016,14/02/2016,01:00,U.A.N.L.- Tigres,Club Tijuana,1,2,A
Mexico,Liga MX,2015/2016,14/02/2016,03:00,Dorados de Sinaloa,U.N.A.M.- Pumas,2,3,A
Mexico,Liga MX,2015/2016,14/02/2016,18:00,Guadalajara Chivas,Club Leon,0,1,A
Mexico,Liga MX,2015/2016,15/02/2016,01:00,Pachuca,Puebla,5,2,H
Mexico,Liga MX,2015/2016,20/02/2016,01:30,Queretaro,U.A.N.L.- Tigres,2,2,D
Mexico,Liga MX,2015/2016,20/02/2016,03:30,Club Tijuana,Monarcas,1,1,D
Mexico,Liga MX,2015/2016,20/02/2016,23:00,Club America,Cruz Azul,3,3,D
Mexico,Liga MX,2015/2016,21/02/2016,01:00,Monterrey,Veracruz,5,1,H
Mexico,Liga MX,2015/2016,21/02/2016,02:06,Club Leon,Toluca,5,1,H
Mexico,Liga MX,2015/2016,21/02/2016,02:30,Atlas,Pachuca,1,0,H
Mexico,Liga MX,2015/2016,21/02/2016,03:00,Chiapas,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2015/2016,21/02/2016,18:00,U.N.A.M.- Pumas,Santos Laguna,1,1,D
Mexico,Liga MX,2015/2016,21/02/2016,23:00,Puebla,Dorados de Sinaloa,3,2,H
Mexico,Liga MX,2015/2016,27/02/2016,03:30,Veracruz,U.N.A.M.- Pumas,0,0,D
Mexico,Liga MX,2015/2016,27/02/2016,23:00,Cruz Azul,Monterrey,4,0,H
Mexico,Liga MX,2015/2016,28/02/2016,01:00,Santos Laguna,Puebla,1,1,D
Mexico,Liga MX,2015/2016,28/02/2016,01:00,U.A.N.L.- Tigres,Club America,4,1,H
Mexico,Liga MX,2015/2016,28/02/2016,02:06,Club Leon,Chiapas,1,3,A
Mexico,Liga MX,2015/2016,28/02/2016,02:30,Monarcas,Queretaro,1,1,D
Mexico,Liga MX,2015/2016,28/02/2016,03:00,Dorados de Sinaloa,Atlas,2,1,H
Mexico,Liga MX,2015/2016,28/02/2016,03:00,Toluca,Pachuca,0,1,A
Mexico,Liga MX,2015/2016,28/02/2016,23:00,Guadalajara Chivas,Club Tijuana,1,1,D
Mexico,Liga MX,2015/2016,05/03/2016,03:30,Club Tijuana,Club Leon,0,0,D
Mexico,Liga MX,2015/2016,05/03/2016,23:00,Club America,Monarcas,4,1,H
Mexico,Liga MX,2015/2016,06/03/2016,00:30,Queretaro,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2015/2016,06/03/2016,01:00,Monterrey,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2015/2016,06/03/2016,02:06,Pachuca,Dorados de Sinaloa,2,2,D
Mexico,Liga MX,2015/2016,06/03/2016,02:30,Atlas,Santos Laguna,1,2,A
Mexico,Liga MX,2015/2016,06/03/2016,03:00,Chiapas,Toluca,3,2,H
Mexico,Liga MX,2015/2016,06/03/2016,18:00,U.N.A.M.- Pumas,Cruz Azul,2,2,D
Mexico,Liga MX,2015/2016,06/03/2016,23:00,Puebla,Veracruz,1,1,D
Mexico,Liga MX,2015/2016,12/03/2016,03:30,Santos Laguna,Pachuca,3,2,H
Mexico,Liga MX,2015/2016,12/03/2016,03:30,Veracruz,Atlas,3,2,H
Mexico,Liga MX,2015/2016,12/03/2016,23:00,Cruz Azul,Puebla,1,1,D
Mexico,Liga MX,2015/2016,13/03/2016,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,0,0,D
Mexico,Liga MX,2015/2016,13/03/2016,02:06,Club Leon,Queretaro,2,0,H
Mexico,Liga MX,2015/2016,13/03/2016,02:30,Monarcas,Monterrey,1,3,A
Mexico,Liga MX,2015/2016,13/03/2016,03:00,Chiapas,Club Tijuana,1,2,A
Mexico,Liga MX,2015/2016,13/03/2016,18:00,Toluca,Dorados de Sinaloa,3,0,H
Mexico,Liga MX,2015/2016,14/03/2016,01:30,Guadalajara Chivas,Club America,1,2,A
Mexico,Liga MX,2015/2016,19/03/2016,01:30,Queretaro,Chiapas,1,1,D
Mexico,Liga MX,2015/2016,19/03/2016,03:30,Club Tijuana,Toluca,0,0,D
Mexico,Liga MX,2015/2016,19/03/2016,23:00,Club America,Club Leon,2,1,H
Mexico,Liga MX,2015/2016,20/03/2016,01:00,Monterrey,Guadalajara Chivas,1,3,A
Mexico,Liga MX,2015/2016,20/03/2016,02:06,Pachuca,Veracruz,6,0,H
Mexico,Liga MX,2015/2016,20/03/2016,02:30,Atlas,Cruz Azul,0,2,A
Mexico,Liga MX,2015/2016,20/03/2016,03:00,Dorados de Sinaloa,Santos Laguna,3,1,H
Mexico,Liga MX,2015/2016,20/03/2016,23:00,Puebla,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2015/2016,21/03/2016,00:00,U.N.A.M.- Pumas,Monarcas,4,2,H
Mexico,Liga MX,2015/2016,27/03/2016,03:30,Monarcas,Chiapas,2,0,H
Mexico,Liga MX,2015/2016,02/04/2016,03:30,Toluca,Santos Laguna,0,0,D
Mexico,Liga MX,2015/2016,02/04/2016,04:30,Club Tijuana,Queretaro,2,4,A
Mexico,Liga MX,2015/2016,02/04/2016,04:30,Veracruz,Dorados de Sinaloa,0,0,D
Mexico,Liga MX,2015/2016,03/04/2016,00:00,Cruz Azul,Pachuca,0,0,D
Mexico,Liga MX,2015/2016,03/04/2016,02:00,U.A.N.L.- Tigres,Atlas,2,2,D
Mexico,Liga MX,2015/2016,03/04/2016,03:06,Club Leon,Monterrey,1,2,A
Mexico,Liga MX,2015/2016,03/04/2016,03:30,Monarcas,Puebla,2,0,H
Mexico,Liga MX,2015/2016,03/04/2016,04:00,Chiapas,Club America,0,2,A
Mexico,Liga MX,2015/2016,04/04/2016,02:30,Guadalajara Chivas,U.N.A.M.- Pumas,4,0,H
Mexico,Liga MX,2015/2016,09/04/2016,01:30,Queretaro,Toluca,0,0,D
Mexico,Liga MX,2015/2016,09/04/2016,03:30,Santos Laguna,Veracruz,2,0,H
Mexico,Liga MX,2015/2016,09/04/2016,23:00,Club America,Club Tijuana,6,1,H
Mexico,Liga MX,2015/2016,10/04/2016,01:00,Monterrey,Chiapas,6,0,H
Mexico,Liga MX,2015/2016,10/04/2016,02:06,Pachuca,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2015/2016,10/04/2016,02:30,Atlas,Monarcas,1,2,A
Mexico,Liga MX,2015/2016,10/04/2016,03:00,Dorados de Sinaloa,Cruz Azul,3,0,H
Mexico,Liga MX,2015/2016,10/04/2016,23:00,Puebla,Guadalajara Chivas,0,3,A
Mexico,Liga MX,2015/2016,11/04/2016,00:30,U.N.A.M.- Pumas,Club Leon,1,2,A
Mexico,Liga MX,2015/2016,16/04/2016,01:30,Queretaro,Club America,1,0,H
Mexico,Liga MX,2015/2016,16/04/2016,03:30,Club Tijuana,Monterrey,1,2,A
Mexico,Liga MX,2015/2016,16/04/2016,18:45,Toluca,Veracruz,4,2,H
Mexico,Liga MX,2015/2016,16/04/2016,23:00,Cruz Azul,Santos Laguna,0,1,A
Mexico,Liga MX,2015/2016,17/04/2016,01:00,U.A.N.L.- Tigres,Dorados de Sinaloa,5,2,H
Mexico,Liga MX,2015/2016,17/04/2016,02:06,Club Leon,Puebla,4,1,H
Mexico,Liga MX,2015/2016,17/04/2016,02:30,Monarcas,Pachuca,1,0,H
Mexico,Liga MX,2015/2016,17/04/2016,03:00,Chiapas,U.N.A.M.- Pumas,1,2,A
Mexico,Liga MX,2015/2016,17/04/2016,23:00,Guadalajara Chivas,Atlas,1,0,H
Mexico,Liga MX,2015/2016,23/04/2016,02:00,U.N.A.M.- Pumas,Club Tijuana,3,1,H
Mexico,Liga MX,2015/2016,23/04/2016,03:30,Veracruz,Cruz Azul,2,1,H
Mexico,Liga MX,2015/2016,23/04/2016,23:00,Club America,Toluca,0,1,A
Mexico,Liga MX,2015/2016,24/04/2016,01:00,Monterrey,Queretaro,3,2,H
Mexico,Liga MX,2015/2016,24/04/2016,01:00,Santos Laguna,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2015/2016,24/04/2016,02:06,Pachuca,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2015/2016,24/04/2016,02:30,Atlas,Club Leon,1,1,D
Mexico,Liga MX,2015/2016,24/04/2016,03:00,Dorados de Sinaloa,Monarcas,1,0,H
Mexico,Liga MX,2015/2016,24/04/2016,23:00,Puebla,Chiapas,2,1,H
Mexico,Liga MX,2015/2016,30/04/2016,01:30,Queretaro,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2015/2016,30/04/2016,03:30,Club Tijuana,Puebla,0,0,D
Mexico,Liga MX,2015/2016,30/04/2016,23:00,Club America,Monterrey,3,3,D
Mexico,Liga MX,2015/2016,01/05/2016,01:00,U.A.N.L.- Tigres,Veracruz,0,0,D
Mexico,Liga MX,2015/2016,01/05/2016,02:06,Club Leon,Pachuca,0,0,D
Mexico,Liga MX,2015/2016,01/05/2016,02:30,Monarcas,Santos Laguna,3,2,H
Mexico,Liga MX,2015/2016,01/05/2016,03:00,Chiapas,Atlas,0,3,A
Mexico,Liga MX,2015/2016,01/05/2016,18:00,Toluca,Cruz Azul,0,2,A
Mexico,Liga MX,2015/2016,01/05/2016,23:00,Guadalajara Chivas,Dorados de Sinaloa,2,1,H
Mexico,Liga MX,2015/2016,07/05/2016,01:30,Veracruz,Monarcas,1,2,A
Mexico,Liga MX,2015/2016,07/05/2016,03:30,Santos Laguna,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2015/2016,07/05/2016,23:00,Cruz Azul,U.A.N.L.- Tigres,0,3,A
Mexico,Liga MX,2015/2016,08/05/2016,01:00,Monterrey,Toluca,1,2,A
Mexico,Liga MX,2015/2016,08/05/2016,02:06,Pachuca,Chiapas,2,1,H
Mexico,Liga MX,2015/2016,08/05/2016,02:30,Atlas,Club Tijuana,0,0,D
Mexico,Liga MX,2015/2016,08/05/2016,03:00,Dorados de Sinaloa,Club Leon,0,1,A
Mexico,Liga MX,2015/2016,08/05/2016,18:00,U.N.A.M.- Pumas,Club America,1,1,D
Mexico,Liga MX,2015/2016,08/05/2016,23:00,Puebla,Queretaro,3,1,H
Mexico,Liga MX,2015/2016,12/05/2016,01:00,U.A.N.L.- Tigres,Monterrey,1,3,A
Mexico,Liga MX,2015/2016,12/05/2016,03:00,Monarcas,Club Leon,1,1,D
Mexico,Liga MX,2015/2016,13/05/2016,01:00,Santos Laguna,Pachuca,1,1,D
Mexico,Liga MX,2015/2016,13/05/2016,03:00,Guadalajara Chivas,Club America,0,0,D
Mexico,Liga MX,2015/2016,15/05/2016,01:00,Monterrey,U.A.N.L.- Tigres,1,2,A
Mexico,Liga MX,2015/2016,15/05/2016,03:06,Club Leon,Monarcas,4,1,H
Mexico,Liga MX,2015/2016,16/05/2016,00:00,Club America,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2015/2016,16/05/2016,02:06,Pachuca,Santos Laguna,3,2,H
Mexico,Liga MX,2015/2016,19/05/2016,02:30,Club America,Monterrey,1,0,H
Mexico,Liga MX,2015/2016,20/05/2016,02:06,Club Leon,Pachuca,1,1,D
Mexico,Liga MX,2015/2016,22/05/2016,02:30,Monterrey,Club America,4,2,H
Mexico,Liga MX,2015/2016,23/05/2016,02:06,Pachuca,Club Leon,2,1,H
Mexico,Liga MX,2015/2016,27/05/2016,02:06,Pachuca,Monterrey,1,0,H
Mexico,Liga MX,2015/2016,30/05/2016,02:36,Monterrey,Pachuca,1,1,D
Mexico,Liga MX,2016/2017,16/07/2016,03:00,Club Tijuana,Monarcas,2,0,H
Mexico,Liga MX,2016/2017,16/07/2016,23:00,Queretaro,Veracruz,2,0,H
Mexico,Liga MX,2016/2017,17/07/2016,01:00,Atlas,Toluca,1,1,D
Mexico,Liga MX,2016/2017,17/07/2016,01:00,Monterrey,Puebla,1,1,D
Mexico,Liga MX,2016/2017,17/07/2016,01:06,Pachuca,Club Leon,5,1,H
Mexico,Liga MX,2016/2017,17/07/2016,03:00,Club America,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,17/07/2016,03:00,Necaxa,Cruz Azul,0,0,D
Mexico,Liga MX,2016/2017,17/07/2016,18:00,U.N.A.M.- Pumas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2016/2017,18/07/2016,00:00,Santos Laguna,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2016/2017,23/07/2016,03:00,Veracruz,Santos Laguna,2,0,H
Mexico,Liga MX,2016/2017,23/07/2016,23:00,Chiapas,Pachuca,0,2,A
Mexico,Liga MX,2016/2017,23/07/2016,23:00,Cruz Azul,U.N.A.M.- Pumas,0,0,D
Mexico,Liga MX,2016/2017,24/07/2016,01:00,Monarcas,Queretaro,2,2,D
Mexico,Liga MX,2016/2017,24/07/2016,01:00,U.A.N.L.- Tigres,Atlas,0,0,D
Mexico,Liga MX,2016/2017,24/07/2016,01:06,Club Leon,Necaxa,0,0,D
Mexico,Liga MX,2016/2017,24/07/2016,03:00,Club America,Toluca,3,1,H
Mexico,Liga MX,2016/2017,24/07/2016,03:00,Guadalajara Chivas,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,25/07/2016,00:00,Puebla,Club Tijuana,3,2,H
Mexico,Liga MX,2016/2017,30/07/2016,03:00,Club Tijuana,Guadalajara Chivas,4,0,H
Mexico,Liga MX,2016/2017,30/07/2016,23:00,Queretaro,Puebla,2,1,H
Mexico,Liga MX,2016/2017,31/07/2016,01:00,Atlas,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,31/07/2016,01:00,Monterrey,Cruz Azul,1,1,D
Mexico,Liga MX,2016/2017,31/07/2016,01:06,Pachuca,Necaxa,1,0,H
Mexico,Liga MX,2016/2017,31/07/2016,03:00,Club America,U.A.N.L.- Tigres,0,3,A
Mexico,Liga MX,2016/2017,31/07/2016,18:00,U.N.A.M.- Pumas,Club Leon,1,0,H
Mexico,Liga MX,2016/2017,31/07/2016,23:00,Chiapas,Toluca,1,0,H
Mexico,Liga MX,2016/2017,01/08/2016,00:00,Santos Laguna,Monarcas,2,4,A
Mexico,Liga MX,2016/2017,06/08/2016,23:00,Cruz Azul,Club Tijuana,1,2,A
Mexico,Liga MX,2016/2017,07/08/2016,01:00,Monarcas,Atlas,3,2,H
Mexico,Liga MX,2016/2017,07/08/2016,01:00,U.A.N.L.- Tigres,Chiapas,1,0,H
Mexico,Liga MX,2016/2017,07/08/2016,01:06,Club Leon,Monterrey,0,3,A
Mexico,Liga MX,2016/2017,07/08/2016,03:00,Guadalajara Chivas,Queretaro,0,0,D
Mexico,Liga MX,2016/2017,07/08/2016,03:00,Necaxa,U.N.A.M.- Pumas,2,2,D
Mexico,Liga MX,2016/2017,07/08/2016,03:00,Veracruz,Club America,2,4,A
Mexico,Liga MX,2016/2017,07/08/2016,18:45,Toluca,Pachuca,2,0,H
Mexico,Liga MX,2016/2017,08/08/2016,00:00,Puebla,Santos Laguna,0,0,D
Mexico,Liga MX,2016/2017,13/08/2016,03:00,Club Tijuana,Club Leon,2,0,H
Mexico,Liga MX,2016/2017,13/08/2016,23:00,Queretaro,Cruz Azul,0,0,D
Mexico,Liga MX,2016/2017,14/08/2016,01:00,Atlas,Puebla,3,2,H
Mexico,Liga MX,2016/2017,14/08/2016,01:00,Monterrey,Necaxa,2,1,H
Mexico,Liga MX,2016/2017,14/08/2016,01:06,Pachuca,U.N.A.M.- Pumas,3,0,H
Mexico,Liga MX,2016/2017,14/08/2016,03:00,Club America,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,14/08/2016,18:00,Toluca,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2016/2017,14/08/2016,23:00,Chiapas,Veracruz,1,1,D
Mexico,Liga MX,2016/2017,15/08/2016,00:00,Santos Laguna,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2016/2017,20/08/2016,03:00,Veracruz,Toluca,2,2,D
Mexico,Liga MX,2016/2017,20/08/2016,23:00,Cruz Azul,Santos Laguna,3,1,H
Mexico,Liga MX,2016/2017,21/08/2016,01:00,Monarcas,Chiapas,3,2,H
Mexico,Liga MX,2016/2017,21/08/2016,01:00,U.A.N.L.- Tigres,Pachuca,4,2,H
Mexico,Liga MX,2016/2017,21/08/2016,01:06,Club Leon,Queretaro,2,1,H
Mexico,Liga MX,2016/2017,21/08/2016,03:00,Necaxa,Club Tijuana,1,1,D
Mexico,Liga MX,2016/2017,21/08/2016,03:06,Guadalajara Chivas,Atlas,2,2,D
Mexico,Liga MX,2016/2017,21/08/2016,18:00,U.N.A.M.- Pumas,Monterrey,5,3,H
Mexico,Liga MX,2016/2017,22/08/2016,00:00,Puebla,Club America,2,2,D
Mexico,Liga MX,2016/2017,27/08/2016,03:00,Club Tijuana,U.N.A.M.- Pumas,1,0,H
Mexico,Liga MX,2016/2017,27/08/2016,23:00,Queretaro,Necaxa,1,2,A
Mexico,Liga MX,2016/2017,28/08/2016,01:00,Atlas,Cruz Azul,1,1,D
Mexico,Liga MX,2016/2017,28/08/2016,01:00,U.A.N.L.- Tigres,Veracruz,1,1,D
Mexico,Liga MX,2016/2017,28/08/2016,01:06,Pachuca,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,28/08/2016,03:00,Club America,Guadalajara Chivas,0,3,A
Mexico,Liga MX,2016/2017,28/08/2016,18:00,Toluca,Monarcas,2,2,D
Mexico,Liga MX,2016/2017,28/08/2016,23:00,Chiapas,Puebla,0,3,A
Mexico,Liga MX,2016/2017,29/08/2016,00:00,Santos Laguna,Club Leon,1,0,H
Mexico,Liga MX,2016/2017,10/09/2016,03:00,Veracruz,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,10/09/2016,23:00,Cruz Azul,Club America,3,4,A
Mexico,Liga MX,2016/2017,11/09/2016,01:00,Monarcas,U.A.N.L.- Tigres,0,2,A
Mexico,Liga MX,2016/2017,11/09/2016,01:00,Monterrey,Club Tijuana,0,0,D
Mexico,Liga MX,2016/2017,11/09/2016,01:06,Club Leon,Atlas,4,1,H
Mexico,Liga MX,2016/2017,11/09/2016,03:00,Necaxa,Santos Laguna,2,1,H
Mexico,Liga MX,2016/2017,11/09/2016,03:06,Guadalajara Chivas,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,11/09/2016,18:00,U.N.A.M.- Pumas,Queretaro,4,1,H
Mexico,Liga MX,2016/2017,12/09/2016,00:00,Puebla,Toluca,0,2,A
Mexico,Liga MX,2016/2017,17/09/2016,03:00,Veracruz,Monarcas,1,3,A
Mexico,Liga MX,2016/2017,17/09/2016,22:00,Toluca,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2016/2017,17/09/2016,23:00,Queretaro,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,18/09/2016,01:00,Atlas,Necaxa,0,0,D
Mexico,Liga MX,2016/2017,18/09/2016,01:00,Chiapas,Cruz Azul,0,3,A
Mexico,Liga MX,2016/2017,18/09/2016,01:00,U.A.N.L.- Tigres,Puebla,2,1,H
Mexico,Liga MX,2016/2017,18/09/2016,01:06,Pachuca,Club Tijuana,2,2,D
Mexico,Liga MX,2016/2017,18/09/2016,03:00,Club America,Club Leon,0,2,A
Mexico,Liga MX,2016/2017,19/09/2016,00:00,Santos Laguna,U.N.A.M.- Pumas,3,1,H
Mexico,Liga MX,2016/2017,21/09/2016,01:00,Cruz Azul,Toluca,0,1,A
Mexico,Liga MX,2016/2017,21/09/2016,01:00,Guadalajara Chivas,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2016/2017,21/09/2016,01:00,Monarcas,Pachuca,1,5,A
Mexico,Liga MX,2016/2017,21/09/2016,02:00,Puebla,Veracruz,3,2,H
Mexico,Liga MX,2016/2017,21/09/2016,03:00,Necaxa,Club America,1,1,D
Mexico,Liga MX,2016/2017,22/09/2016,01:30,Club Leon,Chiapas,0,0,D
Mexico,Liga MX,2016/2017,22/09/2016,03:00,U.N.A.M.- Pumas,Atlas,2,0,H
Mexico,Liga MX,2016/2017,22/09/2016,03:30,Monterrey,Santos Laguna,5,2,H
Mexico,Liga MX,2016/2017,22/09/2016,04:00,Club Tijuana,Queretaro,2,1,H
Mexico,Liga MX,2016/2017,24/09/2016,03:00,Veracruz,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2016/2017,24/09/2016,23:00,Chiapas,Necaxa,2,2,D
Mexico,Liga MX,2016/2017,25/09/2016,01:00,Atlas,Monterrey,3,1,H
Mexico,Liga MX,2016/2017,25/09/2016,01:00,Monarcas,Puebla,2,3,A
Mexico,Liga MX,2016/2017,25/09/2016,01:00,U.A.N.L.- Tigres,Cruz Azul,0,0,D
Mexico,Liga MX,2016/2017,25/09/2016,01:06,Pachuca,Queretaro,2,0,H
Mexico,Liga MX,2016/2017,25/09/2016,03:00,Club America,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2016/2017,25/09/2016,18:00,Toluca,Club Leon,1,1,D
Mexico,Liga MX,2016/2017,26/09/2016,00:00,Santos Laguna,Club Tijuana,1,2,A
Mexico,Liga MX,2016/2017,01/10/2016,03:00,Club Tijuana,Atlas,1,0,H
Mexico,Liga MX,2016/2017,01/10/2016,23:00,Cruz Azul,Veracruz,5,3,H
Mexico,Liga MX,2016/2017,01/10/2016,23:00,Queretaro,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,02/10/2016,01:00,Monterrey,Club America,1,1,D
Mexico,Liga MX,2016/2017,02/10/2016,01:06,Club Leon,U.A.N.L.- Tigres,3,2,H
Mexico,Liga MX,2016/2017,02/10/2016,03:00,Guadalajara Chivas,Monarcas,2,1,H
Mexico,Liga MX,2016/2017,02/10/2016,03:00,Necaxa,Toluca,3,1,H
Mexico,Liga MX,2016/2017,02/10/2016,18:00,U.N.A.M.- Pumas,Chiapas,1,0,H
Mexico,Liga MX,2016/2017,03/10/2016,00:00,Puebla,Pachuca,1,1,D
Mexico,Liga MX,2016/2017,15/10/2016,03:00,Veracruz,Club Leon,2,3,A
Mexico,Liga MX,2016/2017,15/10/2016,23:00,Chiapas,Monterrey,1,4,A
Mexico,Liga MX,2016/2017,16/10/2016,01:00,Atlas,Queretaro,2,1,H
Mexico,Liga MX,2016/2017,16/10/2016,01:00,Monarcas,Cruz Azul,1,1,D
Mexico,Liga MX,2016/2017,16/10/2016,01:00,U.A.N.L.- Tigres,Necaxa,0,2,A
Mexico,Liga MX,2016/2017,16/10/2016,01:06,Pachuca,Santos Laguna,3,0,H
Mexico,Liga MX,2016/2017,16/10/2016,03:00,Club America,Club Tijuana,1,0,H
Mexico,Liga MX,2016/2017,16/10/2016,18:00,Toluca,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2016/2017,17/10/2016,00:00,Puebla,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2016/2017,22/10/2016,03:00,Club Tijuana,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,22/10/2016,23:00,Cruz Azul,Puebla,1,2,A
Mexico,Liga MX,2016/2017,23/10/2016,01:00,Monterrey,Toluca,1,1,D
Mexico,Liga MX,2016/2017,23/10/2016,01:00,Queretaro,Club America,1,1,D
Mexico,Liga MX,2016/2017,23/10/2016,03:00,Club Leon,Monarcas,3,1,H
Mexico,Liga MX,2016/2017,23/10/2016,03:00,Necaxa,Veracruz,3,2,H
Mexico,Liga MX,2016/2017,23/10/2016,18:00,U.N.A.M.- Pumas,U.A.N.L.- Tigres,1,3,A
Mexico,Liga MX,2016/2017,24/10/2016,00:00,Santos Laguna,Atlas,2,2,D
Mexico,Liga MX,2016/2017,24/10/2016,02:00,Guadalajara Chivas,Pachuca,1,2,A
Mexico,Liga MX,2016/2017,29/10/2016,03:00,Veracruz,U.N.A.M.- Pumas,1,4,A
Mexico,Liga MX,2016/2017,29/10/2016,23:00,Chiapas,Queretaro,1,2,A
Mexico,Liga MX,2016/2017,30/10/2016,01:00,Monarcas,Necaxa,2,1,H
Mexico,Liga MX,2016/2017,30/10/2016,01:00,U.A.N.L.- Tigres,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,30/10/2016,01:06,Pachuca,Atlas,3,2,H
Mexico,Liga MX,2016/2017,30/10/2016,02:00,Club America,Santos Laguna,3,1,H
Mexico,Liga MX,2016/2017,30/10/2016,02:06,Guadalajara Chivas,Cruz Azul,3,2,H
Mexico,Liga MX,2016/2017,30/10/2016,18:00,Toluca,Club Tijuana,0,1,A
Mexico,Liga MX,2016/2017,31/10/2016,00:00,Puebla,Club Leon,2,2,D
Mexico,Liga MX,2016/2017,05/11/2016,03:00,Club Tijuana,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2016/2017,05/11/2016,23:00,Cruz Azul,Pachuca,2,1,H
Mexico,Liga MX,2016/2017,05/11/2016,23:00,Queretaro,Toluca,2,3,A
